project_id,sov_line_id,estimated_labor_hours,estimated_labor_cost,estimated_material_cost,estimated_equipment_cost,estimated_sub_cost,productivity_factor,key_assumptions
PRJ-2020-222,PRJ-2020-222-SOV-08,3428,203500,0,589700,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-222,PRJ-2020-222-SOV-09,2919,173300,0,643000,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-222,PRJ-2020-222-SOV-10,5906,350600,227500,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-222,PRJ-2020-222-SOV-11,4556,270500,123200,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-222,PRJ-2020-222-SOV-12,4496,266900,0,0,362200,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-222,PRJ-2020-222-SOV-13,3526,209300,0,0,230400,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-222,PRJ-2020-222-SOV-14,2744,162900,68000,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-222,PRJ-2020-222-SOV-15,1407,83500,51800,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-223,PRJ-2020-223-SOV-01,5785,373300,219800,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-223,PRJ-2020-223-SOV-02,2870,185200,97000,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-223,PRJ-2020-223-SOV-03,5619,362600,195300,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-223,PRJ-2020-223-SOV-04,9052,584200,318300,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-223,PRJ-2020-223-SOV-05,8707,561900,223300,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-223,PRJ-2020-223-SOV-06,3765,242900,151600,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-223,PRJ-2020-223-SOV-07,3174,204800,0,869600,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-223,PRJ-2020-223-SOV-08,2067,133400,0,457000,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-223,PRJ-2020-223-SOV-09,2451,158100,0,529100,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-223,PRJ-2020-223-SOV-10,5773,372500,196300,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-223,PRJ-2020-223-SOV-11,2554,164800,68400,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-223,PRJ-2020-223-SOV-12,3515,226800,0,0,318200,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-223,PRJ-2020-223-SOV-13,1740,112300,0,0,127000,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-223,PRJ-2020-223-SOV-14,2254,145400,78700,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-223,PRJ-2020-223-SOV-15,870,56100,20200,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-224,PRJ-2020-224-SOV-01,14591,955400,341400,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-224,PRJ-2020-224-SOV-02,4472,292800,120700,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-224,PRJ-2020-224-SOV-03,19651,1286800,605800,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-224,PRJ-2020-224-SOV-04,20786,1361100,819300,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-224,PRJ-2020-224-SOV-05,17157,1123500,684700,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-224,PRJ-2020-224-SOV-06,8482,555400,341200,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-224,PRJ-2020-224-SOV-07,7828,512600,0,2175600,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-224,PRJ-2020-224-SOV-08,7609,498200,0,1474300,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-224,PRJ-2020-224-SOV-09,4591,300600,0,857200,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-224,PRJ-2020-224-SOV-10,9338,611400,335600,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-224,PRJ-2020-224-SOV-11,5952,389700,254600,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-224,PRJ-2020-224-SOV-12,6779,443900,0,0,612300,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-224,PRJ-2020-224-SOV-13,3165,207200,0,0,288900,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-224,PRJ-2020-224-SOV-14,4082,267300,159900,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-224,PRJ-2020-224-SOV-15,3573,233900,122700,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-225,PRJ-2020-225-SOV-01,3135,198800,105100,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-225,PRJ-2020-225-SOV-02,1234,78200,49600,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-225,PRJ-2020-225-SOV-03,4811,305100,175600,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-225,PRJ-2020-225-SOV-04,5469,346800,157000,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-225,PRJ-2020-225-SOV-05,5334,338300,209300,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-225,PRJ-2020-225-SOV-06,2938,186300,81100,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-225,PRJ-2020-225-SOV-07,3139,199100,0,491600,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-225,PRJ-2020-225-SOV-08,1806,114500,0,358900,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-225,PRJ-2020-225-SOV-09,1664,105500,0,319400,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-225,PRJ-2020-225-SOV-10,4062,257600,152000,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-225,PRJ-2020-225-SOV-11,1991,126200,69700,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-225,PRJ-2020-225-SOV-12,2762,175100,0,0,193600,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-225,PRJ-2020-225-SOV-13,1117,70800,0,0,95600,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-225,PRJ-2020-225-SOV-14,1324,83900,44600,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-225,PRJ-2020-225-SOV-15,797,50500,18600,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-226,PRJ-2020-226-SOV-01,38211,2395100,980000,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-226,PRJ-2020-226-SOV-02,17900,1122000,450900,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-226,PRJ-2020-226-SOV-03,64379,4035400,1833300,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-226,PRJ-2020-226-SOV-04,52278,3276900,1312600,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-226,PRJ-2020-226-SOV-05,42240,2647700,1307700,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-226,PRJ-2020-226-SOV-06,33915,2125800,1328800,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-226,PRJ-2020-226-SOV-07,28971,1815900,0,6566300,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-226,PRJ-2020-226-SOV-08,18569,1163900,0,3769900,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-226,PRJ-2020-226-SOV-09,14923,935400,0,3047200,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-226,PRJ-2020-226-SOV-10,41279,2587400,1667500,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-226,PRJ-2020-226-SOV-11,16847,1056000,779800,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-226,PRJ-2020-226-SOV-12,20583,1290200,0,0,1857600,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-226,PRJ-2020-226-SOV-13,13357,837200,0,0,928700,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-226,PRJ-2020-226-SOV-14,11999,752100,405900,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-226,PRJ-2020-226-SOV-15,7963,499100,187800,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-227,PRJ-2020-227-SOV-01,21373,1325700,785000,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-227,PRJ-2020-227-SOV-02,7121,441600,204900,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-227,PRJ-2020-227-SOV-03,25809,1600800,1201300,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-227,PRJ-2020-227-SOV-04,28142,1745500,1175500,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-227,PRJ-2020-227-SOV-05,19570,1213800,535700,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-227,PRJ-2020-227-SOV-06,14565,903400,723800,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-227,PRJ-2020-227-SOV-07,13458,834700,0,3388300,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-227,PRJ-2020-227-SOV-08,7324,454200,0,1748700,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-227,PRJ-2020-227-SOV-09,8814,546700,0,1631600,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-227,PRJ-2020-227-SOV-10,23742,1472600,686700,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-227,PRJ-2020-227-SOV-11,12284,761900,327500,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-227,PRJ-2020-227-SOV-12,10046,623100,0,0,865200,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-227,PRJ-2020-227-SOV-13,6463,400800,0,0,529500,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-227,PRJ-2020-227-SOV-14,6786,420900,243400,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-227,PRJ-2020-227-SOV-15,4522,280400,177200,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-228,PRJ-2020-228-SOV-01,6239,393400,143400,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-228,PRJ-2020-228-SOV-02,1551,97800,60300,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-228,PRJ-2020-228-SOV-03,9868,622200,372000,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-228,PRJ-2020-228-SOV-04,7177,452500,224400,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-228,PRJ-2020-228-SOV-05,7069,445700,340600,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-228,PRJ-2020-228-SOV-06,4037,254500,170700,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-228,PRJ-2020-228-SOV-07,3694,232900,0,902400,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-228,PRJ-2020-228-SOV-08,2794,176100,0,557000,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-228,PRJ-2020-228-SOV-09,2555,161100,0,565700,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-228,PRJ-2020-228-SOV-10,6092,384100,249400,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-228,PRJ-2020-228-SOV-11,4026,253800,98800,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-228,PRJ-2020-228-SOV-12,3459,218100,0,0,309600,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-228,PRJ-2020-228-SOV-13,2674,168600,0,0,223100,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-228,PRJ-2020-228-SOV-14,2339,147400,57500,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-228,PRJ-2020-228-SOV-15,875,55100,40700,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-229,PRJ-2020-229-SOV-01,5095,336500,195500,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-229,PRJ-2020-229-SOV-02,1553,102500,44600,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-229,PRJ-2020-229-SOV-03,6456,426400,239900,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-229,PRJ-2020-229-SOV-04,6406,423100,211300,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-229,PRJ-2020-229-SOV-05,6216,410500,233500,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-229,PRJ-2020-229-SOV-06,3843,253800,156600,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-229,PRJ-2020-229-SOV-07,3039,200700,0,643100,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-229,PRJ-2020-229-SOV-08,2248,148400,0,524800,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-229,PRJ-2020-229-SOV-09,2993,197600,0,530000,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-229,PRJ-2020-229-SOV-10,5593,369400,211700,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-229,PRJ-2020-229-SOV-11,2791,184300,82900,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-229,PRJ-2020-229-SOV-12,3385,223500,0,0,312600,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-229,PRJ-2020-229-SOV-13,2508,165600,0,0,204300,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-229,PRJ-2020-229-SOV-14,2050,135400,68300,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-229,PRJ-2020-229-SOV-15,1071,70700,31100,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-230,PRJ-2020-230-SOV-01,4575,297800,136300,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-230,PRJ-2020-230-SOV-02,2660,173100,92300,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-230,PRJ-2020-230-SOV-03,7575,493100,292300,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-230,PRJ-2020-230-SOV-04,7720,502500,259200,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-230,PRJ-2020-230-SOV-05,5180,337200,207400,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-230,PRJ-2020-230-SOV-06,3332,216900,89200,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-230,PRJ-2020-230-SOV-07,5017,326500,0,889100,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-230,PRJ-2020-230-SOV-08,2650,172500,0,434200,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-230,PRJ-2020-230-SOV-09,1660,108000,0,363900,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-230,PRJ-2020-230-SOV-10,5232,340500,196800,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-230,PRJ-2020-230-SOV-11,3199,208200,118400,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-230,PRJ-2020-230-SOV-12,3802,247500,0,0,315400,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-230,PRJ-2020-230-SOV-13,2740,178300,0,0,199800,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-230,PRJ-2020-230-SOV-14,1312,85400,50700,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-230,PRJ-2020-230-SOV-15,880,57200,21600,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-231,PRJ-2020-231-SOV-01,8573,523600,320300,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
PRJ-2020-231,PRJ-2020-231-SOV-02,2906,177500,84200,0,0,1.0,Submittals prepared in-house; standard review cycles
PRJ-2020-231,PRJ-2020-231-SOV-03,10909,666300,270000,0,0,0.85,70% shop fabrication; 30% field fab; standard material availability
PRJ-2020-231,PRJ-2020-231-SOV-04,11496,702100,400900,0,0,0.8,Productivity assumes 70% in accessible ceiling; 30% open areas
PRJ-2020-231,PRJ-2020-231-SOV-05,9736,594600,277900,0,0,0.9,Copper pricing based on current market rates
PRJ-2020-231,PRJ-2020-231-SOV-06,5647,344900,205900,0,0,0.9,Refrigerant pricing per current market; lineset routing direct
PRJ-2020-231,PRJ-2020-231-SOV-07,5350,326700,0,1160100,0,0.95,Equipment selections per approved substitution list; long lead items ordered at NTP
PRJ-2020-231,PRJ-2020-231-SOV-08,6568,401100,0,1053700,0,0.95,Chiller/boiler selections by owner; installation productivity assumes clear access
PRJ-2020-231,PRJ-2020-231-SOV-09,3875,236600,0,686700,0,0.9,VAV/FCU counts per schedule; BACnet integration by controls sub
PRJ-2020-231,PRJ-2020-231-SOV-10,7135,435800,173800,0,0,0.85,DDC installation per controls contractor scope; point count per I/O schedule
PRJ-2020-231,PRJ-2020-231-SOV-11,5610,342600,134200,0,0,0.9,Programming based on approved sequences; 2 weeks for commissioning
PRJ-2020-231,PRJ-2020-231-SOV-12,6824,416800,0,0,480600,1.0,Insulation by specialty sub; pricing based on current bid
PRJ-2020-231,PRJ-2020-231-SOV-13,2023,123500,0,0,175100,1.0,TAB by certified balancing contractor; one mobilization assumed
PRJ-2020-231,PRJ-2020-231-SOV-14,2412,147300,64300,0,0,0.95,Startup includes 2 weeks of system commissioning support
PRJ-2020-231,PRJ-2020-231-SOV-15,2027,123800,45300,0,0,1.0,"Closeout includes as-builts, O&M manuals, and owner training"
PRJ-2020-232,PRJ-2020-232-SOV-01,5878,371400,153200,0,0,1.0,Clear site access; no coordination delays; standard PM staffing
