project_id,co_number,date_submitted,reason_category,description,amount,status,related_rfi,affected_sov_lines,labor_hours_impact,schedule_impact_days,submitted_by,approved_by
PRJ-2020-203,CO-004,2021-02-18,Unforeseen Condition,Discovered asbestos insulation not shown on documents,113500,Approved,RFI-010,['PRJ-2020-203-SOV-11'],119,2,J. Martinez,Owner Rep
PRJ-2020-203,CO-002,2021-03-04,Scope Gap,Work not clearly defined in bid documents,73000,Approved,RFI-024,"['PRJ-2020-203-SOV-04', 'PRJ-2020-203-SOV-02', 'PRJ-2020-203-SOV-06']",54,0,R. Williams,Project Manager
PRJ-2020-203,CO-010,2021-03-23,Scope Gap,Work not clearly defined in bid documents,99700,Approved,RFI-009,"['PRJ-2020-203-SOV-07', 'PRJ-2020-203-SOV-11', 'PRJ-2020-203-SOV-12']",102,0,K. Thompson,Project Manager
PRJ-2020-203,CO-001,2021-10-10,Owner Request,Added controls points per owner directive,157700,Approved,RFI-014,['PRJ-2020-203-SOV-05'],67,7,J. Martinez,
PRJ-2020-203,CO-003,2021-10-15,Unforeseen Condition,Discovered existing ductwork not shown on documents,81900,Approved,RFI-011,"['PRJ-2020-203-SOV-11', 'PRJ-2020-203-SOV-09', 'PRJ-2020-203-SOV-06']",14,14,J. Martinez,Owner Rep
PRJ-2020-203,CO-012,2021-12-06,Scope Gap,Work not clearly defined in bid documents,171700,Approved,,['PRJ-2020-203-SOV-05'],179,0,J. Martinez,Project Manager
PRJ-2020-203,CO-013,2021-12-18,Value Engineering,Substitution approved: Carrier RTU to York chiller,-53300,Approved,,"['PRJ-2020-203-SOV-12', 'PRJ-2020-203-SOV-05']",-23,0,K. Thompson,
PRJ-2020-203,CO-017,2022-01-08,Code Compliance,Inspector required seismic upgrades,24200,Approved,RFI-004,"['PRJ-2020-203-SOV-14', 'PRJ-2020-203-SOV-11']",69,0,K. Thompson,
PRJ-2020-203,CO-014,2022-03-13,Unforeseen Condition,Discovered asbestos insulation not shown on documents,28100,Rejected,RFI-009,"['PRJ-2020-203-SOV-13', 'PRJ-2020-203-SOV-02', 'PRJ-2020-203-SOV-09']",75,14,R. Williams,Owner Rep
PRJ-2020-203,CO-009,2022-03-23,Design Error,Drawings showed incorrect duct size - field correction required,12200,Rejected,RFI-020,['PRJ-2020-203-SOV-09'],38,0,R. Williams,
PRJ-2020-204,CO-007,2020-04-04,Unforeseen Condition,Discovered abandoned piping not shown on documents,288100,Approved,RFI-001,"['PRJ-2020-204-SOV-02', 'PRJ-2020-204-SOV-07', 'PRJ-2020-204-SOV-13']",93,2,K. Thompson,
PRJ-2020-204,CO-009,2020-04-09,Value Engineering,Substitution approved: Trane chiller to Daikin RTU,-79200,Rejected,,"['PRJ-2020-204-SOV-06', 'PRJ-2020-204-SOV-04', 'PRJ-2020-204-SOV-12']",-41,0,K. Thompson,Project Manager
PRJ-2020-204,CO-008,2020-06-07,Value Engineering,Substitution approved: Carrier RTU to steel piping,-181400,Approved,,"['PRJ-2020-204-SOV-01', 'PRJ-2020-204-SOV-09', 'PRJ-2020-204-SOV-02']",-95,0,K. Thompson,Owner Rep
PRJ-2020-204,CO-005,2020-06-10,Design Error,Drawings showed incorrect pipe elevation - field correction required,509300,Approved,RFI-015,['PRJ-2020-204-SOV-08'],190,5,R. Williams,Owner Rep
PRJ-2020-204,CO-006,2020-07-05,Owner Request,Added VAV boxes per owner directive,343400,Rejected,RFI-029,"['PRJ-2020-204-SOV-08', 'PRJ-2020-204-SOV-01']",23,0,J. Martinez,Project Manager
PRJ-2020-204,CO-002,2020-10-04,Acceleration,Premium time to maintain schedule,309800,Approved,,['PRJ-2020-204-SOV-15'],126,5,R. Williams,Owner Rep
PRJ-2020-204,CO-001,2020-12-03,Design Error,Drawings showed incorrect pipe elevation - field correction required,303100,Rejected,RFI-004,"['PRJ-2020-204-SOV-14', 'PRJ-2020-204-SOV-12']",104,0,K. Thompson,Owner Rep
PRJ-2020-204,CO-003,2021-01-09,Owner Request,Added chilled water piping per owner directive,603400,Rejected,,"['PRJ-2020-204-SOV-04', 'PRJ-2020-204-SOV-14']",65,2,J. Martinez,
PRJ-2020-204,CO-004,2021-01-22,Owner Request,Added controls points per owner directive,638800,Rejected,RFI-016,['PRJ-2020-204-SOV-11'],74,0,R. Williams,Owner Rep
PRJ-2020-205,CO-008,2020-05-22,Owner Request,Added chilled water piping per owner directive,198100,Rejected,RFI-024,"['PRJ-2020-205-SOV-08', 'PRJ-2020-205-SOV-09']",14,14,J. Martinez,
PRJ-2020-205,CO-012,2020-06-21,Value Engineering,Substitution approved: copper piping to York chiller,-44000,Approved,RFI-020,"['PRJ-2020-205-SOV-03', 'PRJ-2020-205-SOV-14', 'PRJ-2020-205-SOV-08']",-66,0,K. Thompson,Project Manager
PRJ-2020-205,CO-001,2020-07-21,Owner Request,Added VAV boxes per owner directive,222700,Approved,RFI-014,"['PRJ-2020-205-SOV-07', 'PRJ-2020-205-SOV-02', 'PRJ-2020-205-SOV-10']",102,0,J. Martinez,Project Manager
PRJ-2020-205,CO-010,2020-11-28,Value Engineering,Substitution approved: copper piping to York chiller,-105500,Rejected,RFI-014,"['PRJ-2020-205-SOV-04', 'PRJ-2020-205-SOV-11']",-82,0,J. Martinez,Project Manager
PRJ-2020-205,CO-011,2021-03-13,Unforeseen Condition,Discovered existing ductwork not shown on documents,63500,Approved,RFI-004,['PRJ-2020-205-SOV-11'],20,0,K. Thompson,Project Manager
PRJ-2020-205,CO-005,2021-04-30,Scope Gap,Work not clearly defined in bid documents,117800,Approved,,"['PRJ-2020-205-SOV-02', 'PRJ-2020-205-SOV-05', 'PRJ-2020-205-SOV-06']",72,0,K. Thompson,Project Manager
PRJ-2020-205,CO-007,2021-05-06,Value Engineering,Substitution approved: copper piping to Daikin RTU,-102600,Approved,RFI-012,['PRJ-2020-205-SOV-09'],-51,0,K. Thompson,Project Manager
PRJ-2020-205,CO-013,2021-07-12,Value Engineering,Substitution approved: copper piping to Daikin RTU,-15900,Approved,RFI-015,"['PRJ-2020-205-SOV-10', 'PRJ-2020-205-SOV-06', 'PRJ-2020-205-SOV-05']",-96,0,R. Williams,Project Manager
PRJ-2020-205,CO-006,2021-07-20,Unforeseen Condition,Discovered existing ductwork not shown on documents,143000,Approved,RFI-013,['PRJ-2020-205-SOV-13'],96,7,R. Williams,Project Manager
PRJ-2020-205,CO-002,2021-08-17,Value Engineering,Substitution approved: Carrier RTU to York chiller,-30200,Approved,RFI-023,['PRJ-2020-205-SOV-06'],-80,0,R. Williams,
PRJ-2020-205,CO-009,2021-09-19,Code Compliance,Inspector required additional smoke detectors,60400,Approved,,['PRJ-2020-205-SOV-11'],50,5,J. Martinez,Owner Rep
PRJ-2020-205,CO-003,2021-10-04,Acceleration,Premium time to maintain schedule,150300,Approved,RFI-010,"['PRJ-2020-205-SOV-01', 'PRJ-2020-205-SOV-05']",55,7,J. Martinez,
PRJ-2020-205,CO-004,2021-11-01,Code Compliance,Inspector required access panels,108400,Rejected,RFI-027,['PRJ-2020-205-SOV-14'],200,14,K. Thompson,Project Manager
PRJ-2020-206,CO-007,2020-06-02,Unforeseen Condition,Discovered existing ductwork not shown on documents,182300,Approved,,['PRJ-2020-206-SOV-01'],161,2,J. Martinez,Project Manager
PRJ-2020-206,CO-009,2020-07-14,Scope Gap,Work not clearly defined in bid documents,355400,Approved,RFI-016,"['PRJ-2020-206-SOV-07', 'PRJ-2020-206-SOV-08']",75,14,J. Martinez,Project Manager
PRJ-2020-206,CO-003,2020-09-01,Scope Gap,Work not clearly defined in bid documents,229000,Approved,RFI-004,"['PRJ-2020-206-SOV-14', 'PRJ-2020-206-SOV-01']",20,14,K. Thompson,Project Manager
PRJ-2020-206,CO-010,2020-09-01,Coordination,Rerouting required due to electrical conflict,370600,Rejected,RFI-025,"['PRJ-2020-206-SOV-11', 'PRJ-2020-206-SOV-13']",166,0,R. Williams,Owner Rep
PRJ-2020-206,CO-011,2020-09-04,Scope Gap,Work not clearly defined in bid documents,554600,Rejected,,['PRJ-2020-206-SOV-12'],181,0,J. Martinez,Owner Rep
PRJ-2020-206,CO-004,2020-11-27,Design Error,Drawings showed incorrect duct size - field correction required,465000,Rejected,RFI-011,['PRJ-2020-206-SOV-10'],142,14,R. Williams,Owner Rep
PRJ-2020-206,CO-006,2020-11-29,Acceleration,Premium time to maintain schedule,186300,Approved,RFI-026,"['PRJ-2020-206-SOV-06', 'PRJ-2020-206-SOV-12', 'PRJ-2020-206-SOV-11']",65,0,K. Thompson,
PRJ-2020-206,CO-001,2020-12-08,Code Compliance,Inspector required fire dampers,414000,Approved,,"['PRJ-2020-206-SOV-15', 'PRJ-2020-206-SOV-11']",192,0,J. Martinez,Project Manager
PRJ-2020-206,CO-012,2021-01-22,Coordination,Rerouting required due to fire protection conflict,481000,Approved,,"['PRJ-2020-206-SOV-08', 'PRJ-2020-206-SOV-05']",149,5,J. Martinez,Project Manager
PRJ-2020-206,CO-002,2021-03-22,Design Error,Drawings showed incorrect duct size - field correction required,283200,Approved,RFI-024,"['PRJ-2020-206-SOV-09', 'PRJ-2020-206-SOV-05', 'PRJ-2020-206-SOV-10']",77,0,R. Williams,Owner Rep
PRJ-2020-206,CO-005,2021-04-25,Acceleration,Premium time to maintain schedule,331200,Approved,,"['PRJ-2020-206-SOV-06', 'PRJ-2020-206-SOV-13', 'PRJ-2020-206-SOV-03']",72,0,K. Thompson,
PRJ-2020-206,CO-008,2021-05-22,Owner Request,Added controls points per owner directive,213000,Approved,,"['PRJ-2020-206-SOV-04', 'PRJ-2020-206-SOV-05']",84,5,R. Williams,
PRJ-2020-207,CO-002,2020-04-21,Unforeseen Condition,Discovered structural conflict not shown on documents,19800,Approved,RFI-026,['PRJ-2020-207-SOV-10'],148,0,J. Martinez,
PRJ-2020-207,CO-003,2020-09-25,Design Error,Drawings showed incorrect duct size - field correction required,40500,Approved,RFI-003,"['PRJ-2020-207-SOV-07', 'PRJ-2020-207-SOV-15']",161,14,J. Martinez,Project Manager
PRJ-2020-207,CO-001,2020-10-19,Unforeseen Condition,Discovered existing ductwork not shown on documents,28500,Approved,,"['PRJ-2020-207-SOV-08', 'PRJ-2020-207-SOV-09']",176,2,J. Martinez,Project Manager
PRJ-2020-207,CO-004,2020-11-08,Scope Gap,Work not clearly defined in bid documents,69000,Approved,,"['PRJ-2020-207-SOV-05', 'PRJ-2020-207-SOV-13']",191,7,J. Martinez,Project Manager
PRJ-2020-208,CO-010,2020-02-27,Scope Gap,Work not clearly defined in bid documents,205600,Approved,RFI-022,['PRJ-2020-208-SOV-12'],157,14,K. Thompson,Project Manager
PRJ-2020-208,CO-012,2020-05-21,Design Error,Drawings showed incorrect duct size - field correction required,130400,Approved,RFI-025,['PRJ-2020-208-SOV-01'],190,7,R. Williams,Owner Rep
PRJ-2020-208,CO-005,2020-07-07,Design Error,Drawings showed incorrect duct size - field correction required,322200,Rejected,RFI-013,['PRJ-2020-208-SOV-13'],112,2,K. Thompson,
PRJ-2020-208,CO-008,2020-08-13,Design Error,Drawings showed incorrect pipe elevation - field correction required,143600,Approved,RFI-014,['PRJ-2020-208-SOV-07'],41,0,R. Williams,Owner Rep
PRJ-2020-208,CO-007,2020-08-16,Acceleration,Premium time to maintain schedule,187200,Approved,RFI-020,['PRJ-2020-208-SOV-09'],123,7,K. Thompson,Project Manager
PRJ-2020-208,CO-013,2020-08-19,Coordination,Rerouting required due to plumbing conflict,77700,Approved,RFI-010,"['PRJ-2020-208-SOV-14', 'PRJ-2020-208-SOV-05']",53,2,R. Williams,Owner Rep
PRJ-2020-208,CO-004,2020-10-04,Scope Gap,Work not clearly defined in bid documents,170000,Rejected,RFI-015,['PRJ-2020-208-SOV-09'],83,5,R. Williams,Owner Rep
PRJ-2020-208,CO-006,2020-12-07,Scope Gap,Work not clearly defined in bid documents,421000,Rejected,,['PRJ-2020-208-SOV-04'],106,0,J. Martinez,Project Manager
PRJ-2020-208,CO-009,2021-01-07,Design Error,Drawings showed incorrect duct size - field correction required,174300,Approved,,['PRJ-2020-208-SOV-13'],104,0,K. Thompson,Owner Rep
PRJ-2020-208,CO-002,2021-01-27,Code Compliance,Inspector required access panels,32300,Approved,RFI-023,"['PRJ-2020-208-SOV-06', 'PRJ-2020-208-SOV-12', 'PRJ-2020-208-SOV-02']",78,14,R. Williams,
PRJ-2020-208,CO-011,2021-01-30,Owner Request,Added controls points per owner directive,106500,Approved,RFI-023,"['PRJ-2020-208-SOV-01', 'PRJ-2020-208-SOV-11']",177,2,R. Williams,
PRJ-2020-208,CO-003,2021-02-02,Acceleration,Premium time to maintain schedule,203000,Approved,,"['PRJ-2020-208-SOV-12', 'PRJ-2020-208-SOV-09']",45,0,K. Thompson,
PRJ-2020-208,CO-001,2021-02-27,Value Engineering,Substitution approved: Carrier RTU to Daikin RTU,-78100,Approved,,"['PRJ-2020-208-SOV-13', 'PRJ-2020-208-SOV-06']",-68,0,J. Martinez,Project Manager
PRJ-2020-209,CO-003,2020-09-30,Acceleration,Premium time to maintain schedule,215400,Rejected,RFI-015,['PRJ-2020-209-SOV-03'],115,0,J. Martinez,Project Manager
PRJ-2020-209,CO-007,2020-10-08,Owner Request,Added VAV boxes per owner directive,283800,Approved,RFI-019,"['PRJ-2020-209-SOV-11', 'PRJ-2020-209-SOV-07']",152,0,K. Thompson,Owner Rep
PRJ-2020-209,CO-002,2020-10-20,Acceleration,Premium time to maintain schedule,129400,Rejected,RFI-014,"['PRJ-2020-209-SOV-01', 'PRJ-2020-209-SOV-02']",23,7,J. Martinez,Project Manager
PRJ-2020-209,CO-006,2021-02-06,Coordination,Rerouting required due to plumbing conflict,161600,Approved,,"['PRJ-2020-209-SOV-07', 'PRJ-2020-209-SOV-11']",46,0,K. Thompson,Owner Rep
PRJ-2020-209,CO-005,2021-04-03,Design Error,Drawings showed incorrect duct size - field correction required,300600,Approved,RFI-018,"['PRJ-2020-209-SOV-06', 'PRJ-2020-209-SOV-04', 'PRJ-2020-209-SOV-01']",173,0,K. Thompson,
PRJ-2020-209,CO-001,2021-04-05,Owner Request,Added chilled water piping per owner directive,260700,Approved,RFI-001,"['PRJ-2020-209-SOV-08', 'PRJ-2020-209-SOV-15']",57,7,K. Thompson,Owner Rep
PRJ-2020-209,CO-004,2021-05-27,Code Compliance,Inspector required additional smoke detectors,148200,Approved,RFI-025,['PRJ-2020-209-SOV-10'],116,0,K. Thompson,
PRJ-2020-210,CO-003,2020-03-24,Coordination,Rerouting required due to electrical conflict,250800,Approved,RFI-015,['PRJ-2020-210-SOV-03'],39,0,R. Williams,Project Manager
PRJ-2020-210,CO-004,2020-03-28,Design Error,Drawings showed incorrect equipment clearance - field correction required,216400,Approved,,['PRJ-2020-210-SOV-12'],91,5,J. Martinez,Owner Rep
PRJ-2020-210,CO-001,2020-04-11,Value Engineering,Substitution approved: copper piping to Daikin RTU,-159000,Approved,,['PRJ-2020-210-SOV-05'],-68,0,J. Martinez,Owner Rep
PRJ-2020-210,CO-002,2020-10-22,Coordination,Rerouting required due to plumbing conflict,384500,Approved,,"['PRJ-2020-210-SOV-05', 'PRJ-2020-210-SOV-03']",187,0,K. Thompson,Project Manager
PRJ-2020-211,CO-007,2020-03-01,Code Compliance,Inspector required additional smoke detectors,406600,Approved,,['PRJ-2020-211-SOV-03'],120,7,K. Thompson,Project Manager
PRJ-2020-211,CO-006,2020-04-22,Unforeseen Condition,Discovered structural conflict not shown on documents,672800,Approved,,['PRJ-2020-211-SOV-01'],93,2,J. Martinez,Owner Rep
PRJ-2020-211,CO-003,2020-08-17,Design Error,Drawings showed incorrect pipe elevation - field correction required,447000,Approved,,['PRJ-2020-211-SOV-03'],9,0,J. Martinez,
PRJ-2020-211,CO-008,2020-09-24,Acceleration,Premium time to maintain schedule,573000,Approved,,"['PRJ-2020-211-SOV-08', 'PRJ-2020-211-SOV-09', 'PRJ-2020-211-SOV-03']",123,0,J. Martinez,Owner Rep
PRJ-2020-211,CO-002,2020-09-27,Owner Request,Added controls points per owner directive,942600,Approved,,['PRJ-2020-211-SOV-06'],165,0,J. Martinez,
PRJ-2020-211,CO-005,2020-11-23,Owner Request,Added VAV boxes per owner directive,731800,Approved,,"['PRJ-2020-211-SOV-12', 'PRJ-2020-211-SOV-05']",127,0,R. Williams,Project Manager
PRJ-2020-211,CO-001,2021-01-06,Owner Request,Added chilled water piping per owner directive,665100,Approved,,"['PRJ-2020-211-SOV-01', 'PRJ-2020-211-SOV-07', 'PRJ-2020-211-SOV-09']",60,0,J. Martinez,
PRJ-2020-211,CO-004,2021-03-10,Acceleration,Premium time to maintain schedule,469600,Approved,,['PRJ-2020-211-SOV-09'],49,0,R. Williams,
PRJ-2020-212,CO-008,2020-03-20,Coordination,Rerouting required due to electrical conflict,93800,Approved,RFI-025,"['PRJ-2020-212-SOV-07', 'PRJ-2020-212-SOV-12']",164,7,K. Thompson,Project Manager
PRJ-2020-212,CO-010,2020-05-30,Design Error,Drawings showed incorrect pipe elevation - field correction required,384600,Approved,RFI-007,"['PRJ-2020-212-SOV-01', 'PRJ-2020-212-SOV-15', 'PRJ-2020-212-SOV-07']",49,2,K. Thompson,Project Manager
PRJ-2020-212,CO-009,2020-07-08,Design Error,Drawings showed incorrect equipment clearance - field correction required,81900,Approved,RFI-015,"['PRJ-2020-212-SOV-09', 'PRJ-2020-212-SOV-06']",99,14,K. Thompson,Project Manager
PRJ-2020-212,CO-014,2020-08-06,Acceleration,Premium time to maintain schedule,251100,Rejected,RFI-021,"['PRJ-2020-212-SOV-03', 'PRJ-2020-212-SOV-05']",141,0,J. Martinez,Project Manager
PRJ-2020-212,CO-005,2020-08-23,Acceleration,Premium time to maintain schedule,373100,Approved,,['PRJ-2020-212-SOV-05'],95,0,R. Williams,
PRJ-2020-212,CO-002,2020-10-06,Value Engineering,Substitution approved: Trane chiller to York chiller,-454700,Approved,RFI-009,"['PRJ-2020-212-SOV-07', 'PRJ-2020-212-SOV-15']",-40,0,K. Thompson,
PRJ-2020-212,CO-004,2020-11-10,Scope Gap,Work not clearly defined in bid documents,1005400,Approved,,['PRJ-2020-212-SOV-03'],119,5,J. Martinez,
PRJ-2020-212,CO-020,2020-11-19,Code Compliance,Inspector required fire dampers,218800,Approved,RFI-025,"['PRJ-2020-212-SOV-01', 'PRJ-2020-212-SOV-02']",85,14,J. Martinez,
PRJ-2020-212,CO-015,2020-12-12,Code Compliance,Inspector required seismic upgrades,572100,Approved,RFI-007,"['PRJ-2020-212-SOV-08', 'PRJ-2020-212-SOV-13', 'PRJ-2020-212-SOV-11']",190,0,J. Martinez,Owner Rep
PRJ-2020-212,CO-019,2021-01-18,Unforeseen Condition,Discovered asbestos insulation not shown on documents,429600,Rejected,RFI-002,"['PRJ-2020-212-SOV-11', 'PRJ-2020-212-SOV-10']",32,2,J. Martinez,
PRJ-2020-212,CO-003,2021-01-28,Unforeseen Condition,Discovered asbestos insulation not shown on documents,427900,Approved,,"['PRJ-2020-212-SOV-13', 'PRJ-2020-212-SOV-10', 'PRJ-2020-212-SOV-11']",141,2,R. Williams,
PRJ-2020-212,CO-016,2021-02-28,Coordination,Rerouting required due to electrical conflict,507700,Rejected,RFI-019,['PRJ-2020-212-SOV-14'],93,7,R. Williams,
PRJ-2020-212,CO-017,2021-03-21,Scope Gap,Work not clearly defined in bid documents,1064100,Approved,RFI-005,"['PRJ-2020-212-SOV-05', 'PRJ-2020-212-SOV-06', 'PRJ-2020-212-SOV-10']",130,0,J. Martinez,Project Manager
PRJ-2020-212,CO-018,2021-06-17,Code Compliance,Inspector required access panels,115000,Approved,,"['PRJ-2020-212-SOV-14', 'PRJ-2020-212-SOV-06']",157,14,K. Thompson,Project Manager
PRJ-2020-212,CO-012,2021-07-22,Scope Gap,Work not clearly defined in bid documents,1213900,Approved,,['PRJ-2020-212-SOV-03'],19,14,J. Martinez,
PRJ-2020-212,CO-001,2021-07-24,Scope Gap,Work not clearly defined in bid documents,624800,Approved,,"['PRJ-2020-212-SOV-06', 'PRJ-2020-212-SOV-10']",165,7,R. Williams,Owner Rep
PRJ-2020-212,CO-011,2021-08-19,Scope Gap,Work not clearly defined in bid documents,569400,Approved,RFI-022,"['PRJ-2020-212-SOV-13', 'PRJ-2020-212-SOV-01', 'PRJ-2020-212-SOV-10']",60,7,J. Martinez,Owner Rep
PRJ-2020-212,CO-006,2021-09-03,Unforeseen Condition,Discovered asbestos insulation not shown on documents,348000,Approved,RFI-029,['PRJ-2020-212-SOV-07'],49,14,R. Williams,Project Manager
PRJ-2020-212,CO-013,2021-09-18,Acceleration,Premium time to maintain schedule,625800,Rejected,RFI-007,"['PRJ-2020-212-SOV-01', 'PRJ-2020-212-SOV-13', 'PRJ-2020-212-SOV-09']",81,0,J. Martinez,Project Manager
PRJ-2020-212,CO-007,2021-10-11,Coordination,Rerouting required due to fire protection conflict,484600,Approved,,"['PRJ-2020-212-SOV-08', 'PRJ-2020-212-SOV-10', 'PRJ-2020-212-SOV-07']",30,0,J. Martinez,
PRJ-2020-213,CO-005,2020-02-06,Scope Gap,Work not clearly defined in bid documents,70300,Approved,RFI-026,['PRJ-2020-213-SOV-10'],43,0,K. Thompson,Owner Rep
PRJ-2020-213,CO-002,2020-04-15,Design Error,Drawings showed incorrect equipment clearance - field correction required,45400,Approved,,"['PRJ-2020-213-SOV-07', 'PRJ-2020-213-SOV-02']",95,7,R. Williams,Owner Rep
PRJ-2020-213,CO-004,2020-05-16,Owner Request,Added controls points per owner directive,91300,Approved,RFI-028,['PRJ-2020-213-SOV-12'],46,0,R. Williams,Project Manager
PRJ-2020-213,CO-001,2020-10-03,Code Compliance,Inspector required fire dampers,21700,Approved,RFI-030,"['PRJ-2020-213-SOV-08', 'PRJ-2020-213-SOV-02', 'PRJ-2020-213-SOV-13']",101,5,R. Williams,Owner Rep
PRJ-2020-213,CO-003,2020-11-09,Value Engineering,Substitution approved: copper piping to Daikin RTU,-32200,Approved,RFI-007,"['PRJ-2020-213-SOV-04', 'PRJ-2020-213-SOV-03', 'PRJ-2020-213-SOV-05']",-28,0,J. Martinez,Owner Rep
PRJ-2020-213,CO-006,2020-11-13,Code Compliance,Inspector required additional smoke detectors,52300,Approved,RFI-003,"['PRJ-2020-213-SOV-02', 'PRJ-2020-213-SOV-12', 'PRJ-2020-213-SOV-13']",77,0,K. Thompson,
PRJ-2020-213,CO-007,2020-11-20,Value Engineering,Substitution approved: Carrier RTU to steel piping,-36900,Approved,RFI-002,"['PRJ-2020-213-SOV-05', 'PRJ-2020-213-SOV-06']",-85,0,K. Thompson,
PRJ-2020-214,CO-005,2020-02-18,Owner Request,Added VAV boxes per owner directive,390000,Approved,RFI-007,"['PRJ-2020-214-SOV-13', 'PRJ-2020-214-SOV-11']",133,14,K. Thompson,Project Manager
PRJ-2020-214,CO-004,2020-03-02,Design Error,Drawings showed incorrect equipment clearance - field correction required,190300,Rejected,,['PRJ-2020-214-SOV-14'],118,7,J. Martinez,Owner Rep
PRJ-2020-214,CO-003,2020-08-13,Coordination,Rerouting required due to electrical conflict,244700,Approved,RFI-027,"['PRJ-2020-214-SOV-02', 'PRJ-2020-214-SOV-05', 'PRJ-2020-214-SOV-07']",19,0,J. Martinez,
PRJ-2020-214,CO-002,2020-09-04,Code Compliance,Inspector required fire dampers,105400,Approved,,"['PRJ-2020-214-SOV-08', 'PRJ-2020-214-SOV-09']",78,5,K. Thompson,
